Quality	String
TheMeaningOfWords_multi	"名句""满地黄花堆积，憔悴损，如今有谁堪摘""中的""黄花""指的是(   )"
TheMeaningOfWords_multi	"柳永词云，""今宵酒醒何处?杨柳岸，晓风残月""，多么迷离伤感。人们常提到的""杨柳""是指(   )"
Other_simple	"两种不同的树木的名称与""主人下马客在船""修辞一致的是(   )"
Other_simple	"诗歌""东边日出西边雨，道是无晴却有晴""所用修辞是(   )"
Other_simple	下列标题中不属于词牌的是(   )
Other_simple	大珠小珠落玉盘所形容的是什么乐器的弹奏声?(   )
Other_simple	"""昆山玉碎凤凰叫，芙蓉泣露香兰笑。十二门前融冷光，二十三丝动紫皇。""这几句诗是诗人欣赏什么乐器而产生的联想?(    )"
Other_simple	"歌词""月落乌啼总是千年的风霜，涛声依旧不见当初的夜晚""化用哪位诗人的诗歌(  )"
Other_simple	电影《一江春水向东流》的片名取自我国古代一位词人词作中的句子。这位词人是(   )
Other_simple	"我国古代诗歌史上被称为""乐府双璧""的作品是(   )"
Other_simple	"对联""有志者，事竟成，破釜沉舟，百二秦关终属楚;苦心人，天不负，卧薪尝胆，三千越甲可吞吴""上下联分别给古代哪两位名人有关?(   )"
Other_simple	下列对联与名人对应正确的一项是(   )
FillInTheWords_simple	"历史上曾有的""风声雨声读书声声声入耳，家事国事天下事事事关心""对联是在(   )"
Other_simple	"""落霞与孤鹜齐飞	秋水共长天一色""描写的是哪里的景色?(   )"
Other_simple	"李白笔下的""飞流直下三千尺，疑是银河落九天""指的是哪个风景区?(   )"
TheMeaningOfWords_multi	"杜甫诗歌""岱宗夫何如，齐鲁青未了""，其中""岱宗""是指(   )"
Other_simple	"有两块匾额，一块题为""妙手回春""，一块题为""太白遗风""，你知道它们通常挂在什么地方吗?(   )"
Other_simple	清代大学者王国维在《人间词话》一书中谈到作学问的三个境界时，引用了古代三个词人的词句加以说明，其中第三个境界是(   )
Other_simple	"""滚滚长江东逝水，浪花淘尽英雄。是非成败转头空。青山依旧在，几度夕阳红""这是我国古代哪部文学名著的开篇词?(   )"
Other_simple	"""满纸荒唐言，一把辛酸泪!都云作者痴，谁解其中味?""这首诗出自哪部名著?(    )"
Other_simple	“无边落木萧萧下，不尽长江滚滚来”出自杜甫的(   )。
TheMeaningOfWords_multi	龚自珍《己亥杂诗》“落红不是无情物，化作春泥更护花”句中，“红”是指(  )。
Other_simple	“莫愁前路无知己，天下谁人不识君”出自(   )的《别董大》。
FillInTheWords_simple	“海上生明月，(   )共此时”是张九龄的名句。
Other_simple	“别时容易见时难”“相见时难别亦难”分别是(   )的诗句。
TheMeaningOfWords_multi	“正是江南好风景，落花时节又逢君”中的“君”是指(   )。
Other_simple	诗人杜甫人称(   )。
FillInTheWords_simple	唐朝诗人贾岛在“鸟宿池边树，僧( )月下门”这句诗中最终是选了(   )
Other_simple	“采得百花成蜜后，为谁辛苦为谁甜。”出自唐朝(   )的《蜂》。
Other_simple	选出全是宋诗的一组。(    )
Other_simple	“解落三秋叶，能开二月花。过江千尺浪，入竹万竿斜。”这首诗写的是(   )
Other_simple	《山行》是描绘了(   )的景色
Other_simple	把“春风”比作“剪刀”的是哪首诗?(    )
Other_simple	“横看成岭侧成峰，远近高低各不同。”诗中写的名胜是(    )
TheMeaningOfWords_multi	“正是江南好风景，落花时节又逢君”中的“君”是指(  )
Other_simple	“别时容易见时难”“相见时难别亦难”分别是的诗句(  )
FillInTheWords_simple	传说李白登黄鹤楼想题诗于楼上，见到已有人题《黄鹤楼》，读很是佩服，并说“眼前有景道不的，(   )题诗在上头。”
CottonWadOrder_simple	《滁州西涧》中韦应物借水急舟闲的情境表达了悠闲恬淡的心情的诗句是(   )
TheMeaningOfWords_multi	“留取丹心照汗青”中的“汗青”在诗中指(  )
CottonWadOrder_simple	《酬乐天扬州初逢席上见赠》中运用比喻的修辞手法借自然景物的新旧更替暗示社会的发展，蕴涵了深刻的哲理的诗句是(   )
CottonWadOrder_simple	陶渊明在《饮酒》中表现自己在俯仰之间悠然自得，与自然融为一体的诗句是(   )
FillInTheWords_simple	“少壮不努力，老大徒(   )”出自《汉乐府·长歌行》
UpAndDownSentences_simple	晏殊的《浣溪沙》中“无可奈何花落去”的下句是(  )
Other_simple	《七步诗》的作者是(  )
UpAndDownSentences_simple	杜甫的《春夜喜雨》中“晓看红湿处”的下句是(  )
Other_simple	“春色满园关不住，一枝红杏出墙来”出自叶绍翁的(   )
Other_simple	“海内存知己，天涯若比邻”是(  )的诗句
FillInTheWords_simple	“人生自古谁无死，留取丹心照(   )”是文天祥的诗句
TheMeaningOfWords_multi	“停车坐爱枫林晚，霜叶红于二月花”中“坐”的意思是(   )
UpAndDownSentences_simple	杜牧的《江南春》中“南朝四百八十寺”的下句是（   ）
Other_simple	“独在异乡为异客，每逢佳节倍思亲”是 (   )的诗句
Other_simple	《天净沙·秋思》是一首小令，作者是元代的(   )
Other_simple	“野火烧不尽，春风吹又生”一句出自(   )
Other_simple	“忽如一夜春风来，千树万树梨花开”写的是(   )
Other_simple	“春蚕到死丝方尽，蜡炬成灰泪始干”出自(   )的《无题》
Other_simple	《春夜喜雨》诗句“花重锦官城”中的锦官城指的是现在的哪里（  ）
TheMeaningOfWords_multi	 诗句“旧时茅店社林边”中的社古时候指的是（  ）
TheMeaningOfWords_multi	李清照的词“何须倩碧深红色，自是花中第一流“中的花指的是_________。
UpAndDownSentences_simple	杜甫《客至》“花径不曾缘客扫”下一句是___________________。
UpAndDownSentences_simple	张籍的《节妇吟·寄东平李司空师道》“还君明珠双垂泪”的下一句是_______________。
UpAndDownSentences_simple	李之仪的词《卜算子》“只愿君心似我心”的下一句是__________________。
UpAndDownSentences_simple	 明代民族英雄政治家于谦《石灰吟》中“千锤万凿出深山”的下一句_______________
UpAndDownSentences_simple	 苏轼《惠州一绝》“罗浮山下四时春”的下一句是_____________。
UpAndDownSentences_simple	 张若虚《春江花月夜》“不知江月待何人”的下一句是______________。
UpAndDownSentences_simple	刘禹锡《赏牡丹》“唯有牡丹真国色”的下一句是___________________。
UpAndDownSentences_simple	戴叔伦《塞上曲》“愿得此身长报国”的下一句___________________。
UpAndDownSentences_simple	“萧瑟秋风今又是”接下一句________________________。
UpAndDownSentences_simple	辛弃疾《菩萨蛮书江西造口壁》中“郁孤台下清江水”下一句______________。
UpAndDownSentences_simple	 毛泽东《清平乐·六盘山》中“天高云淡”下一句______________。
UpAndDownSentences_simple	王维《鸟鸣涧》中“时鸣春涧中”的上一句是____________。
UpAndDownSentences_simple	 宋之问《渡汉江》“不敢问来人”的上一句是________________。
Other_simple	"《诗经》本只称《诗》后又以“________”为代称	是中国最早的诗歌总集.收录了从周初到春秋时期的诗歌305篇	分为“风”“雅”“颂”三大类	开创我国文学________传统	列为“_________”之一."
Other_simple	初唐四杰为________、________、_________、___________。
Other_simple	"汉乐府	主要作品为《陌上桑》《长歌行》《上邪》《十五从军征》《孔雀东南飞》	前四者见宋代郭茂倩编的《乐府诗集》	后者见南朝徐陵编的《玉台新咏》.其中《______________》是我国古代最长的叙事诗	与《__________》合称“乐府双璧”."
Other_simple	"王维	字摩洁	官至尚书右丞	故称王右丞.与孟浩然同为盛唐___________诗派代表	其作品被________赞为“诗中有画	画中有诗”."
UpAndDownSentences_simple	___________________，___________________独上高楼，望尽天涯路
Other_simple	"杜甫	字子美	自称____________	曾任左拾遗、检校工部员外郎	世称杜拾遗、杜工部.与李白齐名	人称“李杜”.唐代三大诗人之一	他的诗被称为“_________”。其中著名的“三别”为__________、_________、_______。他首创即事名篇的乐府诗	直接推动了后来白居易为首倡导的__________________。"
Other_simple	“唐宋八大家”为_________、________、_________、___________、_______、________、_______、__________.
Other_simple	白居易的《长相思》是题目还是词牌名？
Other_simple	“春蚕到死丝方尽，蜡炬成灰泪始干”的作者是谁？
Other_simple	“鸡声茅店月，人迹板桥霜”全是由什么类别的词组成？
Other_simple	唐代的诗仙、诗圣分别指谁？
UpAndDownSentences_simple	“烽火连三月”的后一句是什么？
Other_simple	《洛神赋》的作者是谁？
Other_simple	杜甫写了几首《梦李白》的诗？
Other_simple	 宋词豪放派的代表人物有谁？
Other_simple	宋词婉约派的代表人物有谁？
Other_simple	齐己称谁为自己的“一字师”？
Other_simple	被称为“初唐四杰”的是哪四位诗人？
Other_simple	唐初三、四十年间影响最大的诗人是（）
Other_simple	“近乡情更怯，不敢问来人”的作者是谁？
Other_simple	“海内存知己，天涯若比邻”这两句著名诗句出自哪位作者的哪首诗？
Other_simple	被闻一多称为“诗中的诗，顶峰上的顶峰”的是谁的诗，诗题叫什么？
Other_simple	请背诵张若虚《春江花月夜》中思索宇宙与人生关系的句子。
Other_simple	 唐诗开创时期，在诗歌革新理论和实践上都有重大功绩的诗人是谁？
Other_simple	“吴中四士”是指哪四人？
Other_simple	“野旷天低树，江清月近人”是唐代哪位诗人的哪首诗中的两句？哪两个词最能体现对景物体察入微的特点？
Other_simple	“味摩诘之诗，诗中有画；观摩诘之画，画中有诗。 ”这是谁对王维山水诗画写下的评语？
TheMeaningOfWords_multi	王之涣《凉州词》中的“羌笛何须怨杨柳，春风不度玉门关。”这里“春风”隐喻什么？
CottonWadOrder_simple	请说出最能体现李白《梦游天姥吟留别》一诗主旨的两句。
CottonWadOrder_simple	请说出李白《宣州谢眺楼饯别校书叔云》一诗中两句脍炙人口的名句。
Other_simple	“朱门酒肉臭，路有冻死骨”两句诗出自哪位诗人的哪首诗？
Other_simple	 被前人评为杜甫“生平第一首快诗”的是哪一首诗？请背诵此诗。
Other_simple	崔颢的《黄鹤楼》是一首享有盛名的七律，相传是哪一位诗人登黄鹤楼本拟题咏，因见此诗，为之搁笔，并说：“眼前有景道不得，崔颢题诗在上头。”
Other_simple	请说出李白、杜甫和王维三诗人的“诗号”。
Other_simple	孟浩然与盛唐山水田园派的哪位诗人齐名，并称为什么？
Other_simple	宋之问与初唐的哪一位诗人齐名，并称为什么？
Other_simple	“宁为百夫长，胜作一书生”两句出自哪位诗人的哪一首诗？
Other_simple	初唐诗人骆宾王七岁时就写了有名的《咏鹅》，请背诵。
Other_simple	背诵杜牧《山行》一诗。
UpAndDownSentences_simple	杜牧的绝句《江南春》的最后两句是：
Other_simple	请背诵杜牧诗《过华清宫绝句》第一首。
UpAndDownSentences_simple	李商隐《无题》诗“身无彩凤双飞翼”的下一句是：
Other_simple	有“诗家天子”之称的盛唐诗人是（ ）。“一片冰心在玉壶”出自于他的哪首诗？
Other_simple	李白诗“朝辞白帝彩去间，千里江陵一日还。两岸猿声啼不住，轻舟已过万重山。”该诗突出使用了什么修辞手法，表现在哪些地方？
Other_simple	“同是天涯沦落人，相逢何必曾相识”出自哪个作者的哪首诗？
Other_simple	“在天愿作比翼鸟，在地愿为连理枝”出自哪位诗人的哪首诗？其中诉说了哪两个人的故事？
Other_simple	孟郊与（）向来被人并称，因他们两都以苦吟著名、又喜为穷苦之词、诗境多偏于清寒瘦削。
Other_simple	在常德（古称朗州）当过司马的诗人是谁？
Other_simple	在湖南永州做过司马的诗人是谁？
Other_simple	新乐府运动最突出的代表是谁？
Other_simple	唐诗坛著名的“韩孟诗派”的代表诗人是谁？
Other_simple	“沉舟侧畔千帆过，病树前头万木春。”这两句诗是哪一位诗人所写？诗题是什么？
Other_simple	“东边日出西边雨，道是无晴却有晴。”这两句诗的作者是谁？用了什么修辞手法？
UpAndDownSentences_simple	刘禹锡《乌衣巷》的前两句是“朱雀桥边野草花，乌衣巷口夕阳斜”。请写出后面两句。
Other_simple	“曾经沧海难为水，除却巫山不是云。”这两句诗出自于哪里？
Other_simple	“谁知盘中餐，粒粒皆辛苦。”这两句诗出自于哪里？
Other_simple	“惊风乱飐芙蓉水，密雨斜侵薜荔墙。”这两句诗是谁写的？
Other_simple	中唐有一位多才而又短命，素有“鬼才”之称的诗人是谁？
CottonWadOrder_simple	晚唐诗人李绅《悯农》一诗中哪两句是千古名句，请说出来。
Other_simple	请背诵杜牧《泊秦淮》一诗。
Other_simple	请背诵李商隐《夜雨寄北》一诗。
Other_simple	贺知章性格开朗，豪放嗜酒，晚年更是放诞不羁，自号（ ）
Other_simple	以布衣终老的盛唐诗人是（  ），他也曾向往从政，但始终怀才不遇，他的一首五律表达了希望有人援引的意思，请说出诗题。
Other_simple	代表盛唐绝句最高成就的是（  ）
Other_simple	被称为“七绝圣手”的盛唐诗人是（ ），请背出他的《从军行》第四首。
Other_simple	王维的边塞诗也和其山水田园诗一样取得了很高的成就，请背出《使至塞上》的颈联。
Other_simple	 王维有一首著名的赠别朋友的抒情绝句《渭城曲》，它又叫（ ），请背出这首诗。
Other_simple	诗句“君不见走马川行雪海边，平沙莽莽黄入天。轮台九月风夜吼，一川碎石大如斗，随风满地石乱走。”表现了塞外九月狂风怒吼，飞沙走石的恶劣天气。请说出作者及作品名。
Other_simple	请背诵晏殊《浣溪沙 》（ 一曲新词酒一杯）。
Other_simple	 请背诵欧阳修《蝶恋花》（  庭院深深深几许）词的下片。
UpAndDownSentences_simple	欧阳修《生查子》上片的前两句是“去年元夜时，花布灯如昼”，请接下两句：
Other_simple	北宋时，第一个大量写作慢词的词人是谁？
UpAndDownSentences_simple	柳永《雨霖铃》（寒蝉凄切）词的下片，开头是“多情自古伤离别，更那堪，冷落清秋节！”接下来的两句是：
Other_simple	 “衣带渐宽终不悔，为伊消得人憔悴。”出自哪一位词人的哪部作品？
TheMeaningOfWords_multi	“但愿人长久，千里共婵娟”中，“婵娟”的意思是什么？
Other_simple	第一个描写手足之情的词人是谁？是他的哪一首词？请背出来。
Other_simple	第一个写悼亡词的词人是谁？是哪一首词？
Other_simple	词一般是先有乐曲后配上歌词，对或错？
Other_simple	苏轼《念奴娇  赤壁怀古》中的“赤壁”是三国时周瑜联合刘备打败曹操军队的地方，对或错？
Other_simple	文学史上“二晏”是指哪两个人？
Other_simple	宋代第一个专业词人是谁？
Other_simple	“众里寻他千百度，蓦然回首，那人却在灯火阑珊处。”这句话的作者是谁？
TheMeaningOfWords_multi	 李清照词“满地黄花堆积”中的“黄花”指的是什么？
Other_simple	南宋有位著名的豪放派词人，他始终把洗雪国耻，收复失地作为自己的毕生事业，并在自己的文学创作中写出了时代的期望和失望、民族的热情与愤慨。他叫什么？号什么？作品集是什么？
Other_simple	南宋后期有一部对后世创作实践和诗歌理论有很大影响的著作，作者是严羽。书名是什么？
CottonWadOrder_simple	 张先在宋代词坛享有盛名，他尤其善于用“影”字，这些“影”字句，往往动中显静，以朦胧飘忽的景物反映一种幽冷静谧的意境。其中最著名的一句是：
UpAndDownSentences_simple	 贺铸又被人称为“贺梅子”，是因为他的词《青玉案》中的名句而得名。这名句是“试问闲愁都几许？”后面是：
UpAndDownSentences_simple	“东风不与周郎便”的下一句是什么？
TheMeaningOfWords_multi	“一骑红尘妃子笑”的妃子是指谁？
Other_simple	“烟笼寒水月笼沙”是杜牧的一首诗，题目是？
Other_simple	爱晚亭原名红叶亭，位于岳麓山下清风峡中。该亭始建于清代乾隆年间，是根据杜牧的哪句诗句之意命名的呢？
TheMeaningOfWords_multi	“宣室求贤访逐臣，贾生才调更无伦。可怜夜半虚前席，不问苍生问鬼神。”这首诗中的贾生是指谁呢？
Other_simple	“贾生年少虚垂泪，王粲春来更远游” 这句诗句是出自李商隐的哪首诗句？
Other_simple	“此情可待成追忆，只是当时已惘然”是谁的名句？
Other_simple	 晚唐前期，有一位诗人与李商隐、温庭筠同时，是一位有成就的诗人，他字文山，湖南澧县人，他是谁呢？
Other_simple	《诗品》是论诗专著，它的作者是谁呢？
Other_simple	进入晚唐，文人填词之风愈炽，而其中作品最多、最有代表性、对后世影响也最大的作者是谁呢?
TheMeaningOfWords_multi	 晚唐有两位颇有成就的诗人，世称“温李”。其中的“温”是指谁？
Other_simple	" 唐末五代之交，有一位卓有成就的词人	他和温庭筠其名，并称“温韦”，他是谁？"
UpAndDownSentences_simple	 冯延巳是南唐词的代表人物之一，他的《谒金门》中的千古名句“风乍起”的下一句是什么？
UpAndDownSentences_simple	李煜的《破阵子》写出了他的感慨，“四十年家国”下一句是什么?
Other_simple	“问君能有几多愁，恰似一江春水向东流”是出自李煜的哪首词呢？
UpAndDownSentences_simple	“剪不乱断，理还乱，是离愁”的下一句是什么？
Other_simple	皮日休、聂夷、杜荀鹤是唐朝哪一时期的诗人呢？
Other_simple	“人生自古谁无死，留取丹心照汗青”是南宋谁的诗句？
Other_simple	李清照，自号（  ），她的词风别具一格，被称为（  ）
Other_simple	陆游，字（  ），号（）。
Other_simple	“死去元知万事空，但悲不见九州同。王师北定中原日，家祭无忘告乃翁。”这是陆游的哪一首诗？
Other_simple	 辛派词人的先驱者是谁？
Other_simple	请背诵辛弃疾的《摸鱼儿》（更能消）的上片。
Other_simple	 在陆游的诗歌中，最有名的爱情诗是什么？
Other_simple	杨万里初学江西诗派，重在字句韵律上着意，50岁以后诗风转变，由师法前人到师法自然，形成独具特色的什么？
Other_simple	“中兴四大诗人”是指（  ）、（  ）、（）、（ ）。
Other_simple	 陆游的作品分为两类：一类是（）、一类是（）。
Other_simple	辛派词人提倡（）、（）的创作手法。
Other_simple	姜夔，号（  ），他的词被奉为什么的典范？
Other_simple	"被称为""宋代最伟大的一位女词人，也是中国文学史上最伟大的一位女词人是谁？"
Other_simple	陆游的作品分为两类：一类是（）、一类是（）。
Other_simple	“红稣手，黄藤酒，满城春色宫墙柳。”出自陆游的什么作品？
Other_simple	谁与李清照一起并称“济南二安”？
Other_simple	“了却君王天下事，赢得生前身后名。可怜白发生。”出自辛弃疾的什么作品？
Other_simple	文天祥的代表作有（  ）、（  ）。
Other_simple	“二十四桥仍在，波心荡冷月无声。念桥边红药，年年知为谁生。”出自姜夔的什么词？
Other_simple	“争渡，争渡，惊起一滩鸥鹭。”出自李清照的什么词?
Other_simple	南宋后期出现的（  ）、（）则彻底放弃自欧阳修、苏轼、黄庭坚而来的传统，转学贾岛、姚合等人，内容上或写山水田园，不谈世事；或写落拓文人的生活和情感。
Other_simple	“小荷才露尖尖角，早有蜻蜓立上头。”出自哪位诗人的哪首诗？。
Other_simple	得成比目何辞死，只羡鸳鸯不羡仙的作者是
Other_simple	王勃离别诗的常用主题是：
Other_simple	不是《滕王阁序》的情感内核：
Other_simple	“年年岁岁花相似，岁岁年年人不同”的作者是
Other_simple	 没有“天问”意识是
Other_simple	不属于非正常死亡的是
Other_simple	不是陈子昂《感遇诗》主要内容是
Other_simple	安史之乱期间写诗最少的是
Other_simple	李白在安史之乱的主要作为是
Other_simple	不属于玉真公主在玄宗都备极荣幸的原因是
Other_simple	与玉真公主有关联的诗人是
Other_simple	 对杜甫极尽道德人格推崇的是
Other_simple	 属于杜甫自称的是
Other_simple	唐代文人入幕的高峰出现在
Other_simple	不属于唐代入幕文士心理特征的是
Other_simple	未在旗亭画壁典故中出现的诗人是
Other_simple	一片冰心在玉壶原意指
Other_simple	不属于评论岑参边塞诗突出成就的是
Other_simple	 马上相逢无纸笔，凭君传语报平安作者是
Other_simple	曲终人不见，江上数峰青的作者是
Other_simple	有诗囚之称的是
Other_simple	白居易粉丝是
Other_simple	李白粉丝是
Other_simple	杜甫粉丝是
Other_simple	唐代诗人最早有意识评说“李杨故事”的是
Other_simple	不属于白居易自我分类诗歌内容是
Other_simple	《长恨歌》情感主线是
Other_simple	 不在永贞革新失败后被贬之列的是
Other_simple	诗囚即为
Other_simple	 韩愈《柳子厚墓志铭》没有写到的是
Other_simple	不属于唐代咏史怀古诗热点题材的是
Other_simple	“金陵情结”的核心是
Other_simple	 属于李商隐就婚王氏的动机之一是
Other_simple	“巴山夜雨”意象出自诗歌
Other_simple	“历览前贤国与家，成由勤俭败由奢”的作者是
Other_simple	“晓镜但愁云鬓改，夜吟应觉月光寒”一联用了（）的艺术手法。
Other_simple	不属于悼亡诗词的是
Other_simple	 不属于以女性为欲望对象的男性春梦的是
Other_simple	 严蕊《卜算子》写给
Other_simple	（）是《小山词》的主要内容。
Other_simple	（）之词善于织梦。
Other_simple	被周济认为“将身世之感，打并入艳情”的此人是（）。
Other_simple	姜所恋对象是
Other_simple	唐婉的第二任丈夫是
Other_simple	陆游《衩头凤》的寄情对象是
Other_simple	“悠然心会，妙处难与君说”出自词人
Other_simple	“李益疾”是指（）品质。
Other_simple	“月上柳梢头，人约黄昏后”描绘的是（）。
Other_simple	“男子而作闺音”一语出自文人
Other_simple	不属于“男子作闺音”是个类型的是
Other_simple	张祐“故国三千里，深宫二十年”叙写的对象是
Other_simple	“在山泉水清，出山泉水浊”的作者是
Other_simple	“与君世世为兄弟，更结来生未了因”是苏轼写给（）的。
Other_simple	 最早谓苏轼“词皆”的是
Other_simple	宋代词人“以诗为词“的是
Other_simple	“也无风雨也无晴”出自苏轼的
Other_simple	不属于恢复情结的情感基调是
Other_simple	未见有强烈恢复情结的文人是
Other_simple	不属于竹子意象的文化功能的是
Other_simple	最早把“秋千”与女性情思联系在一起的诗人是
Other_simple	沧浪亭之名为（）所取。
Other_simple	不属于“空间诗学”范畴的是
Other_simple	“王杨卢骆”排行最早出自
Other_simple	溺亡的西方诗人是
Other_simple	称颂张若虚的“孤篇横绝”的是
Other_simple	 害死王昌龄的是
Other_simple	“天若有情天有时”出自
Other_simple	“镀金”一词嘲讽
Other_simple	最早以“长生殿”为诗歌题材作诗的是
Other_simple	“还君明珠双泪垂”陈述对象是
Other_simple	“负心郎”形象指
Other_simple	称己词“自是一家”的是
Other_simple	《孔雀东南飞》当中，刘兰芝是多少岁学习弹箜篌的？
TheMeaningOfWords_multi	“半销宿酒头仍重，新脱冬衣体乍轻。睡觉心空思想尽，近来乡梦不多成。”请问诗中的“睡觉”是什么意思？
Other_simple	《孔雀东南飞》当中，刘兰芝是多少岁嫁给了焦仲卿的？
Other_simple	《射雕英雄传》中的第一厨是黄蓉，黄蓉为洪七公曾经做了一道“火腿蒸豆腐”，后来黄蓉给这道菜起了个名叫“二十四桥明月夜”。请问这是谁的诗作？
Other_simple	唐代诗人骆宾王是几岁写《咏鹅》的？
Other_simple	 唐代诗人王勃六岁时就会写文章了，而且文笔流畅，有神童之称。请问他的《滕王阁诗》是几岁写的？
Other_simple	《伤仲永》是王安石的作品，讲述了一个方仲永神童的故事。根据文章内容，方仲永后来成为什么样的人？
Other_simple	唐代有三位诗人写了咏蝉诗，被称为“咏蝉三绝”，请问他们分别是谁？
Other_simple	“颜回夜夜观星象，夫子朝朝雨打头。多少公卿从此出，何人肯把俸钱修。”这是宋代神童汪洙的作品，描写的是哪个地方的殿宇破败？
Other_simple	宋朝某位词人曾经被人以神童的名义推荐给朝廷，皇帝亲自考诗时，这位“神童词人”见到试题后说：“臣十天前已经做过这样的题目了，有草稿在，另选试题吧。”请问这位神童是谁？
TheMeaningOfWords_multi	“《国风》好色而不淫，《小雅》怨诽而不乱。”出自于司马迁的《屈原列传》，请问其中“好色”的“色”指的是什么？
Other_simple	诗句“草枯鹰眼疾，雪尽马蹄轻。”请问这句诗记录的是哪一种活动？
Other_simple	“艅艎何泛泛，空水共悠悠。”描写的是诗人王籍乘船入溪游玩的场景，表现了一种幽静恬谈的生活方式，请问作者是在何处泛舟游玩的？
Other_simple	“予羽谯谯，予尾翛翛，予室翘翘。风雨所漂摇，予维音哓哓！”出自《诗经 国风 鸱鸮》。这是一篇借动物寓言，以寄于人生哲理的诗歌。请问诗中描写的场景遭遇到了哪种动物的破坏呢？
Other_simple	 宋朝的“神童词人”晏殊是几岁考上进士的？
Other_simple	台湾著名诗人余光中的《秦俑》当中写道：“岂曰无衣，与子同袍；王于兴师，修我戈矛。”这句诗是出自于《诗经》的哪一篇？
Other_simple	 唐代名臣魏征在《述怀》中写道：“季布无二诺，侯赢重一言。”这个季布是楚汉时期抱诚守信的典范，因此有俗语云：“得黄金百斤，不如得季布一诺。”请问这句诗和俗语当中包含着哪个成语？
Other_simple	王安石出政变法时遭遇到各方的阻力，那么他通过作诗来赞扬一位历史人物的政治功绩，来表达自己的政治诉求，诗中写道：“自古驱民在信诚，一言为重百金轻。”请问他赞赏的是谁？
Other_simple	《敕勒歌》最初不是一首汉语诗歌，是鲜卑语翻译过来的，请问这首诗当中出现了哪两种动物？
Other_simple	“催榜渡乌江，神骓泣向风。”出自李贺笔下，请问句中的神骓是指什么马？
Other_simple	诗句“指点虚无征路，时见双凫飞舞。”这句诗描写的是哪种动物？
Other_simple	十二生肖的成语典故和俗语经常出现在诗词中，比如“生女有所归，鸡狗亦得将。”这就体现了嫁鸡随鸡，嫁狗随狗的道理，请问这句诗出自杜甫的哪一首诗？
Other_simple	“清水出芙蓉，天然去雕饰。”出自于李白的笔下。这是诗人赞美韦良宰太守的文章自然清新，请问这是李白被流放到哪里经过江夏时所作的？
Other_simple	诗句“方同楚客怜皇树，不学荆州利木奴。”请问诗中的“楚客”是谁？
Other_simple	 台湾著名武侠小说家古龙的作品《天涯明月刀》语句短小精悍，作者将很多古诗词的名句巧妙地化用到小说当中去。比如开篇的楔子当中写道：“人犹未归，人已断肠，归程就在他眼前。”请问这一小段对话中的“何处是归程”是化用了李白的哪首作品？
Other_simple	 唐代诗人岑参写的哪首诗堪称是盛世大唐边塞诗的压卷之作？
Other_simple	李贺的《雁门太守行》中写道：“报君黄金台上意，提携玉龙为君死。”诗中的“黄金台”最初的作用是什么？
Other_simple	“更催飞将追骄虏，莫遣沙场匹马还。”这是唐代诗人严武写的《军城早秋》。请问诗中作者率军追剿的“骄虏”是指哪个少数民族的军队？
Other_simple	李白在《阳春歌》中写道：“飞燕皇后轻身舞，紫宫夫人绝世歌。”请问诗中的“绝世歌”指的是谁的作品？
Other_simple	“易求无价宝，难得有心郎”这是出自晚唐才女鱼玄机的《赠邻女》，诉说了追求爱情的艰难，请问根据诗中记载的，只要女子努力争取，就连如同哪位美男子一样的男子也能得到？
Other_simple	“三岁贯女，莫我肯顾；逝将去女，适彼乐土。”这是出自《诗经》。请问这首是用什么动物来比喻剥削统治者的？
Other_simple	《石钟山游记》这篇文章是宋代哪位诗人的作品？
Other_simple	“爪毛吻血白鸟逝，独立四顾时激昂。”这是柳宗元出来永州时写的一首寓言诗，请问这首诗描写的是什么动物？
Other_simple	《捕蛇者说》是柳宗元被贬谪永州时写下的文章，文章中记载着，永州乡民争相捕蛇是用来做什么的？
Other_simple	著名学者王国维曾经写道：“幅巾道服自权奇，兄弟相呼竟不疑。莫怪女儿太唐突，蓟门朝士几须眉。”请问这是评价哪位才女的？
TheMeaningOfWords_multi	唐代诗人岑参的《白雪歌送武判官归京》中写道：“山回路转不见君，雪上空留马行处。”诗中的“山”是指哪座山？
Other_simple	“大家”是汉代关中地区对年长女子的尊称，历史上有一位学识渊博的女诗人，因为丈夫姓曹，所以被后世称为“曹大家”，请问她是谁？
Other_simple	《洛神赋》是曹植创作的词赋名篇，描述自己在洛水与洛神相遇的故事，而我国民国时期有一位文采斐然的女作家被称为三十年代的文学洛神，请问她是谁？
Other_simple	“大患缘有身，无身则无疾。”出自于《答径山琳长老》，这是“三苏”中的某一位在临终前两日所作的，请问这是哪位诗人的绝笔诗？
TheMeaningOfWords_multi	诗句“方同楚客怜皇树，不学荆州利木奴。”这是柳宗元的诗，请问诗中的“皇树”是指什么树？
Other_simple	“名园竞撷绛纱苞，蜜渍琼肤甘且滑。北游京洛堕红尘，箬笼白晒称最珍。”这首诗是出自苏辙的笔下，请问苏辙在写首诗中描写的是什么水果？
Other_simple	诗句“水殿清风玉户开，飞光千点去还来。”描写的是哪种昆虫？
Other_simple	“胡蝶梦中家万里，子规枝上月三更。”出自于唐代诗人崔涂笔下。这是他旅居湘鄂的时候所作的羁旅诗，这两句诗点明了作诗的时节、时间和季节，那么请问这首诗叫什么名字？
